"","code","title","timing","scope","severity","score","invasive","sp"
"2538","9.3.4","Type Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mergus octosetaceus"
"2539","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Mergus serrator"
"2540","5.1.3","Persecution/control","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Mergus serrator"
"2541","1.2","Commercial & industrial areas","Past, Unlikely to Return","Majority (50-90%)","Rapid Declines","Past Impact",NA,"Mergus squamatus"
"2542","4.3","Shipping lanes","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Mergus squamatus"
"2543","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Mergus squamatus"
"2544","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Mergus squamatus"
"2545","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Mergus squamatus"
"2546","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Mergus squamatus"
"2547","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mergus squamatus"
"2548","5.4.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mergus squamatus"
"2549","6.3","Work & other activities","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mergus squamatus"
"2550","7.2","Dams & water management/use","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Mergus squamatus"
"2551","7.2.11","Dams (size unknown)","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Mergus squamatus"
"2552","9.2","Industrial & military effluents","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mergus squamatus"
"2553","9.2.3","Type Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mergus squamatus"
"2554","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mergus squamatus"
"2555","9.3.2","Soil erosion, sedimentation","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mergus squamatus"
"2556","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Merops mentalis"
"2557","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Merops mentalis"
"2558","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Merops mentalis"
"2559","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Merops mentalis"
"2560","2.1.1","Shifting agriculture","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Merops mentalis"
"2561","2.1.2","Small-holder farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Merops mentalis"
"2562","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Merops mentalis"
"2563","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Merops mentalis"
"2564","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Merops mentalis"
"2565","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Merops mentalis"
"2566","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Merops mentalis"
"2567","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Merulaxis ater"
"2568","1.2","Commercial & industrial areas","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Merulaxis ater"
"2569","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Merulaxis ater"
"2570","2.1","Annual & perennial non-timber crops","Past, Likely to Return","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Merulaxis ater"
"2571","2.1.2","Small-holder farming","Past, Likely to Return","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Merulaxis ater"
"2572","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Merulaxis ater"
"2573","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Rapid Declines",NA,NA,"Merulaxis ater"
"2574","2.2.2","Agro-industry plantations","Ongoing","Minority (<50%)","Rapid Declines",NA,NA,"Merulaxis ater"
"2575","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Rapid Declines",NA,NA,"Merulaxis ater"
"2576","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Minority (<50%)","Rapid Declines",NA,NA,"Merulaxis ater"
"2577","3.2","Mining & quarrying","Past, Likely to Return","Minority (<50%)","Rapid Declines",NA,NA,"Merulaxis ater"
"2578","4.1","Roads & railroads","Ongoing","Minority (<50%)","Rapid Declines",NA,NA,"Merulaxis ater"
"2579","11.2","Droughts","Ongoing","Whole (>90%)","Unknown","Unknown",NA,"Merulaxis stresemanni"
"2580","2.1","Annual & perennial non-timber crops","Past, Likely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Merulaxis stresemanni"
"2581","2.1.3","Agro-industry farming","Past, Likely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Merulaxis stresemanni"
"2582","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Merulaxis stresemanni"
"2583","2.2.2","Agro-industry plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Merulaxis stresemanni"
"2584","2.3","Livestock farming & ranching","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Merulaxis stresemanni"
"2585","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Merulaxis stresemanni"
"2586","5.3","Logging & wood harvesting","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Merulaxis stresemanni"
"2587","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Merulaxis stresemanni"
"2588","7.1","Fire & fire suppression","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Merulaxis stresemanni"
"2589","7.1.1","Increase in fire frequency/intensity","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Merulaxis stresemanni"
"2590","8.1","Invasive non-native/alien species/diseases (Canis familiaris)","Ongoing","Majority (50-90%)","Unknown","Unknown","Canis familiaris","Merulaxis stresemanni"
"2591","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Majority (50-90%)","Unknown","Unknown","Felis catus","Merulaxis stresemanni"
"2592","8.1.2","Named species (Canis familiaris)","Ongoing","Majority (50-90%)","Unknown","Unknown","Canis familiaris","Merulaxis stresemanni"
"2593","8.1.2","Named species (Felis catus)","Ongoing","Majority (50-90%)","Unknown","Unknown","Felis catus","Merulaxis stresemanni"
"2594","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Slow, Significant Declines","Low Impact: 5",NA,"Mesitornis unicolor"
"2595","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Mesitornis unicolor"
"2596","2.1.1","Shifting agriculture","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Mesitornis unicolor"
"2597","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mesitornis unicolor"
"2598","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mesitornis unicolor"
"2599","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mesitornis unicolor"
"2600","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mesitornis unicolor"
"2601","8.1","Invasive non-native/alien species/diseases (Canis familiaris)","Ongoing","Minority (<50%)","Unknown","Unknown","Canis familiaris","Mesitornis unicolor"
"2602","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Minority (<50%)","Unknown","Unknown","Unspecified Rattus","Mesitornis unicolor"
"2603","8.1.2","Named species (Canis familiaris)","Ongoing","Minority (<50%)","Unknown","Unknown","Canis familiaris","Mesitornis unicolor"
"2604","8.1.2","Named species (Unspecified Rattus)","Ongoing","Minority (<50%)","Unknown","Unknown","Unspecified Rattus","Mesitornis unicolor"
"2605","11.5","Other impacts","Future","Majority (50-90%)","Slow, Significant Declines","Low Impact: 4",NA,"Mesitornis variegatus"
"2606","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Mesitornis variegatus"
"2607","2.1.1","Shifting agriculture","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Mesitornis variegatus"
"2608","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mesitornis variegatus"
"2609","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mesitornis variegatus"
"2610","5.1.2","Unintentional effects (species is not the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Mesitornis variegatus"
"2611","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Mesitornis variegatus"
"2612","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Mesitornis variegatus"
"2613","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Mesitornis variegatus"
"2614","7.1","Fire & fire suppression","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Mesitornis variegatus"
"2615","7.1.3","Trend Unknown/Unrecorded","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Mesitornis variegatus"
"2616","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Metabolus godeffroyi"
"2617","8.1","Invasive non-native/alien species/diseases (Boiga irregularis)","Future","Whole (>90%)","Rapid Declines","Medium Impact: 6","Boiga irregularis","Metabolus godeffroyi"
"2618","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Future","Whole (>90%)","Slow, Significant Declines","Low Impact: 5","Unspecified Rattus","Metabolus godeffroyi"
"2619","8.1.2","Named species (Boiga irregularis)","Future","Whole (>90%)","Rapid Declines","Medium Impact: 6","Boiga irregularis","Metabolus godeffroyi"
"2620","8.1.2","Named species (Unspecified Rattus)","Future","Whole (>90%)","Slow, Significant Declines","Low Impact: 5","Unspecified Rattus","Metabolus godeffroyi"
"2621","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Metabolus rugensis"
"2622","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Metabolus rugensis"
"2623","4.1","Roads & railroads","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Metabolus rugensis"
"2624","11.4","Storms & flooding","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Metabolus takatsukasae"
"2625","1.2","Commercial & industrial areas","Past, Likely to Return","Majority (50-90%)","Negligible declines","Past Impact",NA,"Metabolus takatsukasae"
"2626","1.3","Tourism & recreation areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Metabolus takatsukasae"
"2627","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Metabolus takatsukasae"
"2628","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Metabolus takatsukasae"
"2629","5.3","Logging & wood harvesting","Past, Unlikely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Metabolus takatsukasae"
"2630","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Past, Unlikely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Metabolus takatsukasae"
"2631","6.2","War, civil unrest & military exercises","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Metabolus takatsukasae"
"2632","8.1","Invasive non-native/alien species/diseases (Boiga irregularis)","Future","Whole (>90%)","Very Rapid Declines","Medium Impact: 7","Boiga irregularis","Metabolus takatsukasae"
"2633","8.1.2","Named species (Boiga irregularis)","Future","Whole (>90%)","Very Rapid Declines","Medium Impact: 7","Boiga irregularis","Metabolus takatsukasae"
"2634","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Metallura baroni"
"2635","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Metallura baroni"
"2636","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Metallura baroni"
"2637","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Metallura baroni"
"2638","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Metallura baroni"
"2639","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Metallura baroni"
"2640","4.1","Roads & railroads","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Metallura baroni"
"2641","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Metallura baroni"
"2642","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Metallura baroni"
"2643","7.1","Fire & fire suppression","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Metallura baroni"
"2644","7.1.1","Increase in fire frequency/intensity","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Metallura baroni"
"2645","1.1","Housing & urban areas","Ongoing","Minority (<50%)","No decline",NA,NA,"Metallura iracunda"
"2646","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Metallura iracunda"
"2647","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","No decline",NA,NA,"Metallura iracunda"
"2648","2.1.4","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","No decline",NA,NA,"Metallura iracunda"
"2649","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","No decline",NA,NA,"Metallura iracunda"
"2650","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Minority (<50%)","No decline",NA,NA,"Metallura iracunda"
"2651","3.2","Mining & quarrying","Ongoing","Minority (<50%)","No decline",NA,NA,"Metallura iracunda"
"2652","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Unknown",NA,NA,"Metallura odomae"
"2653","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Minority (<50%)","Unknown",NA,NA,"Metallura odomae"
"2654","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Unknown",NA,NA,"Metallura odomae"
"2655","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Unknown",NA,NA,"Metallura odomae"
"2656","1.1","Housing & urban areas","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Micrastur plumbeus"
"2657","1.2","Commercial & industrial areas","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Micrastur plumbeus"
"2658","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Micrastur plumbeus"
"2659","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Micrastur plumbeus"
"2660","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Micrastur plumbeus"
"2661","2.1.1","Shifting agriculture","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Micrastur plumbeus"
"2662","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Micrastur plumbeus"
"2663","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Micrastur plumbeus"
"2664","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Micrastur plumbeus"
"2665","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Micrastur plumbeus"
"2666","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Micrastur plumbeus"
"2667","4.1","Roads & railroads","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Micrastur plumbeus"
"2668","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Micrastur plumbeus"
"2669","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Micrastur plumbeus"
"2670","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines",NA,NA,"Microcarbo africanus"
"2671","5.1.3","Persecution/control","Ongoing","Minority (<50%)","Negligible declines",NA,NA,"Microcarbo africanus"
"2672","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Microcarbo africanus"
"2673","5.4.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Microcarbo africanus"
"2674","6.1","Recreational activities","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microcarbo coronatus"
"2675","8.2","Problematic native species/diseases (Arctocephalus pusillus ssp. pusillus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Arctocephalus pusillus ssp. pusillus","Microcarbo coronatus"
"2676","8.2","Problematic native species/diseases (Pelecanus onocrotalus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Pelecanus onocrotalus","Microcarbo coronatus"
"2677","8.2.2","Named species (Arctocephalus pusillus ssp. pusillus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Arctocephalus pusillus ssp. pusillus","Microcarbo coronatus"
"2678","8.2.2","Named species (Pelecanus onocrotalus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Pelecanus onocrotalus","Microcarbo coronatus"
"2679","9.2","Industrial & military effluents","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Microcarbo coronatus"
"2680","9.2.1","Oil spills","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Microcarbo coronatus"
"2681","9.4","Garbage & solid waste","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Microcarbo coronatus"
"2682","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Microcarbo melanoleucos"
"2683","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Microcarbo melanoleucos"
"2684","2.1.4","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Microcarbo melanoleucos"
"2685","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Negligible declines",NA,NA,"Microcarbo pygmaeus"
"2686","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Negligible declines",NA,NA,"Microcarbo pygmaeus"
"2687","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Microcarbo pygmaeus"
"2688","5.1.3","Persecution/control","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Microcarbo pygmaeus"
"2689","7.2","Dams & water management/use","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Microcarbo pygmaeus"
"2690","7.2.11","Dams (size unknown)","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Microcarbo pygmaeus"
"2691","7.2.4","Abstraction of surface water (unknown use)","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Microcarbo pygmaeus"
"2692","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Unknown",NA,NA,"Microcarbo pygmaeus"
"2693","9.2.3","Type Unknown/Unrecorded","Ongoing","Majority (50-90%)","Unknown",NA,NA,"Microcarbo pygmaeus"
"2694","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microeca hemixantha"
"2695","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microeca hemixantha"
"2696","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microeca hemixantha"
"2697","8.1","Invasive non-native/alien species/diseases (Canis familiaris)","Past, Unlikely to Return","Whole (>90%)","Rapid Declines","Past Impact","Canis familiaris","Microgoura meeki"
"2698","8.1","Invasive non-native/alien species/diseases (Felis catus)","Past, Unlikely to Return","Whole (>90%)","Rapid Declines","Past Impact","Felis catus","Microgoura meeki"
"2699","8.1.2","Named species (Canis familiaris)","Past, Unlikely to Return","Whole (>90%)","Rapid Declines","Past Impact","Canis familiaris","Microgoura meeki"
"2700","8.1.2","Named species (Felis catus)","Past, Unlikely to Return","Whole (>90%)","Rapid Declines","Past Impact","Felis catus","Microgoura meeki"
"2701","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microhierax latifrons"
"2702","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microhierax latifrons"
"2703","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microhierax latifrons"
"2704","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microhierax latifrons"
"2705","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microhierax latifrons"
"2706","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microhierax latifrons"
"2707","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microhierax latifrons"
"2708","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Microhierax latifrons"
"2709","2.1","Annual & perennial non-timber crops","Ongoing","Unknown","Unknown",NA,NA,"Micromacronus leytensis"
"2710","2.1.2","Small-holder farming","Ongoing","Unknown","Unknown",NA,NA,"Micromacronus leytensis"
"2711","5.3","Logging & wood harvesting","Ongoing","Unknown","Unknown",NA,NA,"Micromacronus leytensis"
"2712","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Unknown","Unknown",NA,NA,"Micromacronus leytensis"
"2713","2.1","Annual & perennial non-timber crops","Ongoing","Unknown","Unknown",NA,NA,"Micromacronus sordidus"
"2714","2.1.2","Small-holder farming","Ongoing","Unknown","Unknown",NA,NA,"Micromacronus sordidus"
"2715","5.3","Logging & wood harvesting","Ongoing","Unknown","Unknown",NA,NA,"Micromacronus sordidus"
"2716","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Unknown","Unknown",NA,NA,"Micromacronus sordidus"
"2717","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Micropsitta geelvinkiana"
"2718","2.1.2","Small-holder farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Micropsitta geelvinkiana"
"2719","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Micropsitta geelvinkiana"
"2720","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Micropsitta geelvinkiana"
"2721","11.2","Droughts","Past, Likely to Return","Whole (>90%)","Slow, Significant Declines","Past Impact",NA,"Microptilotis vicina"
"2722","11.4","Storms & flooding","Past, Likely to Return","Whole (>90%)","Rapid Declines","Past Impact",NA,"Microptilotis vicina"
"2723","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Microptilotis vicina"
"2724","2.1.1","Shifting agriculture","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Microptilotis vicina"
"2725","4.1","Roads & railroads","Future","Minority (<50%)","Negligible declines","No/Negligible Impact: 2",NA,"Microptilotis vicina"
"2726","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Microptilotis vicina"
"2727","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Microptilotis vicina"
"2728","8.1","Invasive non-native/alien species/diseases (Acridotheres tristis)","Future","Whole (>90%)","Unknown","Unknown","Acridotheres tristis","Microptilotis vicina"
"2729","8.1","Invasive non-native/alien species/diseases (Boiga irregularis)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Boiga irregularis","Microptilotis vicina"
"2730","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Felis catus","Microptilotis vicina"
"2731","8.1","Invasive non-native/alien species/diseases (Passer domesticus)","Future","Whole (>90%)","Unknown","Unknown","Passer domesticus","Microptilotis vicina"
"2732","8.1","Invasive non-native/alien species/diseases (Sturnus vulgaris)","Future","Whole (>90%)","Unknown","Unknown","Sturnus vulgaris","Microptilotis vicina"
"2733","8.1.2","Named species (Acridotheres tristis)","Future","Whole (>90%)","Unknown","Unknown","Acridotheres tristis","Microptilotis vicina"
"2734","8.1.2","Named species (Boiga irregularis)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Boiga irregularis","Microptilotis vicina"
"2735","8.1.2","Named species (Felis catus)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Felis catus","Microptilotis vicina"
"2736","8.1.2","Named species (Passer domesticus)","Future","Whole (>90%)","Unknown","Unknown","Passer domesticus","Microptilotis vicina"
