internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22709449,Eumyias albicaudatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Eumyias,albicaudatus,,,,,"Jerdon, 1840",
22716655,Kupeornis gilberti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Kupeornis,gilberti,,,,,"Serle, 1949",
22717481,Dicaeum proprium,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,proprium,,,,,"Ripley & Rabor, 1966",
22693656,Haematopus chathamensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,chathamensis,,,,,"Hartert, 1927",
22717831,Cinnyris ursulae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,ursulae,,,,,"(Alexander, 1903)","<p><em>Cinnyris ursulae </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Nectarinia </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103707799,Lamprolia klinesmithi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LAMPROLIIDAE,Lamprolia,klinesmithi,,,,,"Ramsay, 1876","Jønsson&#160;<em>et al.</em>&#160;(2018) establish that Cerulean Paradise-flycatcher&#160;<em>Eutrichomyias rowleyi</em>, Drongo Fantail<em>&#160;Chaetorhynchus papuensis</em>, Natewa Silktail&#160;<em>Lamprolia klinesmithi</em>&#160;and Taveuni Silktail&#160;<em>L. victoriae</em>&#160;belong in a separate ancient family, Lamproliidae, sister to the Rhipiduridae. This finding is accepted here.<br/><br/><em>Lamprolia victoriae</em> and <em>L. klinesmithi</em> (del Hoyo and Collar   2016) were previously lumped as <em>L. victoriae</em> following Sibley &amp; Monroe (1990, 1993)."
22720278,Crithagra melanochroa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Crithagra,melanochroa,,,,,"(Reichenow, 1900)","<p><em>Crithagra melanochroa</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Serinus</em> and listed as <em>S. melanochrous</em> following Sibley &amp; Monroe (1990, 1993).</p>"
22691061,Alopecoenas rubescens,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alopecoenas,rubescens,,,,,"(Vieillot, 1818)",<em>Alopecoenas rubescens</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Gallicolumba</em>.
103894787,Kittacincla albiventris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Kittacincla,albiventris,,,,,"Blyth, 1859",<p><em>Kittacincla malabarica </em>and<em> K. albiventris </em>(del Hoyo and Collar 2016) were previously lumped as <em>Copsychus malabaricus</em> AOU (1998 &amp; supplements) and Collar (2004).</p>  <p>&#160;</p>
22707002,Dicrurus andamanensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICRURIDAE,Dicrurus,andamanensis,,,,,"Beavan, 1867",
22698614,Hydrornis caeruleus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Hydrornis,caeruleus,,,,,"(Raffles, 1822)",<em>Hydrornis caeruleus</em> (del Hoyo and   Collar 2016) was previously listed as <em>Pitta   caerulea</em>.
22705852,Dendrocitta bayleii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Dendrocitta,bayleii,,,,,"Blyth, 1863",<p><em>Dendrocitta bayleii </em>(del Hoyo and Collar 2016) was previously listed as <em>D. bayleyi</em>.</p>
22698945,Hemitriccus rufigularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus,rufigularis,,,,,"(Cabanis, 1873)",
22679954,Branta ruficollis,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Branta,ruficollis,,,,,"(Pallas, 1769)",
22681379,Dryocopus hodgei,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dryocopus,hodgei,,,,,"(Blyth, 1860)",
22715675,Ianthocincla bieti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Ianthocincla,bieti,,,,,"Oustalet, 1897",Previously listed as&#160;<em>Garrulax bieti&#160;</em>(del Hoyo and Collar 2016) but moved to current genus following Cibois&#160;<em>et al.&#160;</em>(2018). Has elsewhere been treated as conspecific with&#160;<em>I. lunulatus.</em>&#160;Monotypic.
103890801,Gracupica jalla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Gracupica,jalla,,,,,"(Horsfield, 1821)","<p><em>Gracupica contra </em>and<em> G. jalla </em>(del Hoyo and Collar 2016) were previously lumped as <em>Sturnus contra</em> following Sibley and Monroe (1990, 1993).</p>"
103753555,Heteromyias cinereifrons,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Heteromyias,cinereifrons,,,,,"(Ramsay, 1876)","<p><em>Heteromyias albispecularis, H. armiti </em>and<em> H. cinereifron</em>s (del Hoyo and Collar 2016) were previously lumped as <em>H. albispecularis </em>(see Christidis and Boles [1994, 2008]).</p>"
22704138,Melithreptus laetior,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melithreptus,laetior,,,,,"(Gould, 1875)","<em>Melithreptus gularis</em> and <em>M. laetior </em>(del Hoyo and Collar   2016) were previously lumped as <em>M. gularis</em> following Christidis and Boles (1994, 2008)."
22695185,Necrosyrtes monachus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Necrosyrtes,monachus,,,,,"(Temminck, 1823)",
22693199,Numenius madagascariensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,madagascariensis,,,,,"(Linnaeus, 1766)",
22690112,Columba trocaz,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,trocaz,,,,,"Heineken, 1829",
22690152,Columba pollenii,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,pollenii,,,,,"Schlegel, 1866",
22691594,Alectroenas sganzini,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alectroenas,sganzini,,,,,"(Bonaparte, 1854)",
22680136,Speculanas specularis,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Speculanas,specularis,,,,,"King, 1828",
22701299,Thamnophilus praecox,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Thamnophilus,praecox,,,,,"Zimmer, 1937",
22728045,Ramphiculus meridionalis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus,meridionalis,,,,,"(Meyer &amp; Wiglesworth, 1893)","<p><em>Ramphiculus fischeri&#160;</em>and<em>&#160;R. meridionalis&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously placed in the genus&#160;<em>Ptilinopus&#160;</em>and lumped as&#160;<em>P. fischeri</em>&#160;following Sibley and Monroe (1990, 1993).</p>"
22733666,Geokichla dumasi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Geokichla,dumasi,,,,,"(Rothschild, 1898)",<p><em>Geokichla dumasi </em>(del Hoyo and Collar 2016) was previously listed as <em>Zoothera dumasi</em>.</p>
22730062,Ninox sumbaensis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,sumbaensis,,,,,"Olsen, Wink, Sauer-Gurth & Trost, 2002",
22703937,Stresemannia bougainvillei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Stresemannia,bougainvillei,,,,,"(Mayr, 1932)",
22706460,Sphecotheres viridis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Sphecotheres,viridis,,,,,"Vieillot, 1816",
103811335,Foudia consobrina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Foudia,consobrina,,,,,"Milne-Edwards &amp; Oustalet, 1885","<p><em>Foudia eminentissima</em>, <em>F. consobrina </em>and<em> F. aldabrana</em> (del Hoyo and Collar 2016) were previously lumped as <em>F. eminentissima </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22705565,Pachycephala tenebrosa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,tenebrosa,,,,,"(Hartlaub &amp; Finsch, 1868)",
103758982,Sittiparus owstoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Sittiparus,owstoni,,,,,"(Ijima, 1893)","<p><em>Sittiparus varius, S. owstoni, S. olivaceus </em>and<em> S. castaneoventris </em>(del Hoyo and Collar 2016) were previously lumped as <em>Parus varius</em> following Sibley and Monroe (1990, 1993).</p>"
22700052,Xolmis dominicanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Xolmis,dominicanus,,,,,"(Vieillot, 1823)",
22704143,Melithreptus gularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melithreptus,gularis,,,,,"(Gould, 1837)","<em>Melithreptus gularis</em> and <em>M. laetior </em>(del Hoyo and Collar   2016) were previously lumped as <em>M. gularis</em> following Christidis and Boles (1994, 2008)."
22703838,Myzomela kuehni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,kuehni,,,,,"Rothschild, 1903",
22713231,Hypsipetes borbonicus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Hypsipetes,borbonicus,,,,,"(J.R. Forster, 1781)",
22691668,Ducula aurorae,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,aurorae,,,,,"(Peale, 1848)",
22704977,Orthonyx spaldingii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORTHONYCHIDAE,Orthonyx,spaldingii,,,,,"Ramsay, 1868",
22729551,Acrocephalus orinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,orinus,,,,,"Oberholser, 1905",
103694300,Coracina dobsoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,dobsoni,,,,,"(Ball, 1872)","<p><em>Coracina striata, C. panayensis </em>and<em> C. dobsoni</em> (del Hoyo and Collar 2016) were previously lumped as <em>C. striata</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22710565,Aplonis brunneicapillus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,brunneicapillus,,,,,"(Danis, 1938)",
22705342,Cinclosoma punctatum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CINCLOSOMATIDAE,Cinclosoma,punctatum,,,,,"(Shaw, 1794)",
103693426,Pachycephala feminina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,feminina,,,,,"Mayr, 1931","<p><em>Pachycephala pectoralis, P. par, P. mentalis, P. vitiensis, P. feminina, P. orioloides, P. fulvotincta </em>and<em> P. teysmanni </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. pectoralis </em>following Christidis &amp; Boles (2008) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103693456,Pachycephala mentalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,mentalis,,,,,"Wallace, 1863","<p><em>Pachycephala pectoralis, P. par, P. mentalis, P. vitiensis, P. feminina, P. orioloides, P. fulvotincta </em>and<em> P. teysmanni </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. pectoralis </em>following Christidis &amp; Boles (2008) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103693472,Pachycephala par,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,par,,,,,"Hartert, 1904","<p><em>Pachycephala pectoralis, P. par, P. mentalis, P. vitiensis, P. feminina, P. orioloides, P. fulvotincta </em>and<em> P. teysmanni </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. pectoralis </em>following Christidis and Boles (2008) and Sibley and Monroe (1990, 1993).</p>"
103693368,Pachycephala pectoralis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,pectoralis,,,,,"(Latham, 1801)","<p><em>Pachycephala pectoralis, P. par, P. mentalis, P. vitiensis, P. feminina, P. orioloides, P. fulvotincta </em>and<em> P. teysmanni </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. pectoralis </em>following Christidis &amp; Boles (2008) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22706508,Coracina bicolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,bicolor,,,,,"(Temminck, 1824)",
22714647,Sphenoeacus afer,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MACROSPHENIDAE,Sphenoeacus,afer,,,,,"(Gmelin, 1789)",
22714948,Artisornis metopias,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Artisornis,metopias,,,,,"(Reichenow, 1907)",
22713762,Apalis ruddi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Apalis,ruddi,,,,,"Grant, 1908",
22713519,Cisticola textrix,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Cisticola,textrix,,,,,"(Vieillot, 1817)",
22706596,Edolisoma mindanense,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Edolisoma,mindanense,,,,,"(Tweeddale, 1878)",<p><em>Edolisoma mindanense </em>(del Hoyo and Collar 2016) was previously listed as <em>Coracina mindanensis</em>.</p>  <p>&#160;</p>
22714757,Acrocephalus griseldis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,griseldis,,,,,"(Hartlaub, 1891)",
22715078,Randia pseudozosterops,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,BERNIERIDAE,Randia,pseudozosterops,,,,,"Delacour & Berlioz, 1931",
103811886,Delichon urbicum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Delichon,urbicum,,,,,"(Linnaeus, 1758)","<p><em>Delichon urbicum </em>and<em> D. lagopodum </em>(del Hoyo and Collar 2016) were previously lumped as <em>D. urbicum</em> following AERC TAC (2003), AOU (1998 &amp; supplements), Cramp et al. (1977-1994), Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
103710940,Dicrurus modestus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICRURIDAE,Dicrurus,modestus,,,,,"Hartlaub, 1849",<em>Dicrurus adsimilis</em> and <em>D. modestus</em> (del Hoyo and Collar   2016) were previously lumped as <em>D. adsimilis</em> following Dowsett &amp; Forbes-Watson (1993).
103713873,Symposiachrus barbatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Symposiachrus,barbatus,,,,,"(Ramsay, 1879)","<p><em>Symposiachrus barbatus </em>and<em> S. malaitae</em> (del Hoyo and Collar 2016) were previously lumped as <em>Monarcha barbatus</em> (see Sibley and Monroe [1990, 1993]; Coates et al. [2006]; Filardi and Smith [2005]).</p>"
22707074,Hypothymis helenae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Hypothymis,helenae,,,,,"(Steere, 1890)",
22723198,Incaspiza ortizi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Incaspiza,ortizi,,,,,"Zimmer, 1952",
22685025,Psittrichas fulgidus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittrichas,fulgidus,,,,,"(Lesson, 1830)",
22736232,Automolus lammi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Automolus,lammi,,,,,"(Zimmer, 1947)",
22698957,Hemitriccus kaempferi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus,kaempferi,,,,,"(Zimmer, 1953)",
22705963,Corvus validus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,validus,,,,,"Bonaparte, 1851",
45421208,Pyrrhura leucotis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,leucotis,,,,,"(Kuhl, 1820)","<em>Pyrrhura leucotis</em> and <em>P. emma</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. leucotis</em>, under which <em>P. griseipectus</em> and <em>P. pfrimeri </em>were also formerly subsumed following (Sibley and Monroe 1990, 1993)."
22687791,Aglaeactis castelnaudii,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Aglaeactis,castelnaudii,,,,,"(Bourcier & Mulsant, 1848)",
22705708,Cyanocorax coeruleus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Cyanocorax,coeruleus,,,,,"(Vieillot, 1818)",<p><em>Cyanocorax coeruleus </em>(del Hoyo and Collar 2016) was previously listed as <em>C. caeruleus</em>.</p>
22704154,Notiomystis cincta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NOTIOMYSTIDAE,Notiomystis,cincta,,,,,"(Du Bus, 1839)",
22701577,Herpsilochmus pectoralis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Herpsilochmus,pectoralis,,,,,"Sclater, 1857",
22704773,Microeca hemixantha,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Microeca,hemixantha,,,,,"Sclater, 1883",
22704880,Gennaeodryas placens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Gennaeodryas,placens,,,,,"(Ramsay, 1879)",<p><em>Gennaeodryas placens </em>(del Hoyo and Collar 2016) was previously listed as <em>Poecilodryas placens</em>.</p>
22711964,Sittiparus semilarvatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Sittiparus,semilarvatus,,,,,"(Salvadori, 1865)",<p><em>Sittiparus semilarvatus </em>(del Hoyo and Collar 2016) was previously listed as <em>Parus semilarvatus</em>.</p>
103819224,Phyllastrephus albigula,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,albigula,,,,,"(Grote, 1919)","<p><em>Phyllastrephus debilis </em>and<em> P. albigula </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. debilis</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22729533,Lanius meridionalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LANIIDAE,Lanius,meridionalis,,,,,"Temminck, 1820","<p><em>Lanius excubitor, L. borealis </em>and<em> L. meridionalis</em> (del Hoyo and Collar 2016) were previously lumped as<em> L. excubitor</em> following AOU (1998 and supplements), Cramp <em>et al</em>. (1977-1994), Dowsett and Forbes-Watson (1993) and Sibley and Monroe (1990, 1993).</p>"
22722136,Conothraupis mesoleuca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Conothraupis,mesoleuca,,,,,"(Berlioz, 1939)",
22720940,Emberiza socotrana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Emberiza,socotrana,,,,,"(Ogilvie-Grant & Forbes, 1899)",
22718933,Ploceus spekeoides,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,spekeoides,,,,,"Grant & Mackworth-Praed, 1947",
22713830,Apalis karamojae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Apalis,karamojae,,,,,"(van Someren, 1921)",
22686485,Hydrochous gigas,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Hydrochous,gigas,,,,,"(Hartert & Butler, 1901)",
22680488,Mergus squamatus,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Mergus,squamatus,,,,,"Gould, 1864",
22686014,Touit huetii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Touit,huetii,,,,,"(Temminck, 1830)",
22724290,Macroagelaius subalaris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Macroagelaius,subalaris,,,,,"(Boissonneau, 1840)",
22698777,Neodrepanis hypoxantha,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHILEPITTIDAE,Neodrepanis,hypoxantha,,,,,"Salomonsen, 1933",
22701439,Myrmotherula klagesi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Myrmotherula,klagesi,,,,,"Todd, 1927",
103872287,Pterorhinus mitratus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Pterorhinus,mitratus,,,,,"(Müller, 1835)","<p>Previously treated as <em>Garrulax mitratus</em> (del Hoyo and Collar 2016) but moved to current genus following Cibois <em>et al. </em>(2018). Until recently treated as conspecific with <em>G. treacheri&#160;</em>as&#160;<em>G. mitratus</em>&#160;following Sibley and Monroe (1990, 1993). Two subspecies recognized.</p>"
22735464,Cnipodectes superrufus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Cnipodectes,superrufus,,,,,"Lane, Servat, Valqui & Lambert, 2007",
22727593,Cyclopsitta coxeni,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyclopsitta,coxeni,,,,,"Gould, 1867","<p><em>Cyclopsitta diophthalma </em>and <em>C. coxeni </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. diophthalma</em> following Sibley and Monroe (1990, 1993).<em></em></p>"
22717663,Anthreptes rubritorques,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Anthreptes,rubritorques,,,,,"Reichenow, 1905",
22717443,Promerops gurneyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PROMEROPIDAE,Promerops,gurneyi,,,,,"Verreaux, 1871",
22680945,Geocolaptes olivaceus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Geocolaptes,olivaceus,,,,,"(Gmelin, 1788)",
22686374,Amazona vinacea,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,vinacea,,,,,"(Kuhl, 1820)",
22686288,Amazona rhodocorytha,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,rhodocorytha,,,,,"(Salvadori, 1890)",
22691900,Otis tarda,ANIMALIA,CHORDATA,AVES,OTIDIFORMES,OTIDIDAE,Otis,tarda,,,,,"Linnaeus, 1758",
22713638,Schistolais leontica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Schistolais,leontica,,,,,"(Bates, 1930)",<p><em>Schistolais leontica </em>(del Hoyo and Collar 2016) was previously listed as <em>Prinia leontica</em>.</p>
22710485,Aplonis santovestris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,santovestris,,,,,"Harrisson & Marshall, 1937",
22700900,Xipholena atropurpurea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Xipholena,atropurpurea,,,,,"(Wied, 1820)",
22709834,Cossypha dichroa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cossypha,dichroa,,,,,"(Gmelin, 1789)",
22688686,Otus capnodes,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,capnodes,,,,,"(Gurney, 1889)",
22716864,Curruca buryi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Curruca,buryi,,,,,"(Ogilvie-Grant, 1913)","Previously placed in<em> Sylvia</em>&#160;(del Hoyo and Collar 2016) but moved to current genus following Cai <em>et al. </em>(2019). Formerly also placed in genus <em>Parisoma</em> within family Timaliidae, but morphology, behaviour, vocalizations and mtDNA indicate that it belongs in present genus. Monotypic."
103814223,Certhidea olivacea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Certhidea,olivacea,,,,,"Gould, 1837","<p><em>Certhidea olivacea </em>and<em> C. fusca</em> (del Hoyo and Collar 2016) were previously lumped as <em>C. olivacea</em> following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22681095,Dendropicos dorae,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dendropicos,dorae,,,,,"(Bates & Kinnear, 1935)",<em>Dendropicos   dorae</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Dendrocopos</em>.
22735491,Hypocnemis ochrogyna,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Hypocnemis,ochrogyna,,,,,"Zimmer, 1932",
22720823,Paroreomyza flammea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Paroreomyza,flammea,,,,,"(Wilson, 1889)",
22723149,Rowettia goughensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Rowettia,goughensis,,,,,"(Clarke, 1904)",
22724382,Troglodytes cobbi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Troglodytes,cobbi,,,,,"Chubb, 1909",
22726086,Lybius leucogaster,ANIMALIA,CHORDATA,AVES,PICIFORMES,LYBIIDAE,Lybius,leucogaster,,,,,"(Bocage, 1877)","<p><em>Lybius leucocephalus, L. senex </em>and<em> L. leucogaster </em>(del Hoyo and Collar 2014) were previously lumped as <em>L. leucocephalus</em> following Sibley and Monroe (1990, 1993).<em></em></p>"
45353580,Apteryx mantelli,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,APTERYGIDAE,Apteryx,mantelli,,,,,"Bartlett, 1851","<em>Apteryx</em><em><em> australis</em></em><em><em><em></em>, <em>A.</em> </em> mantelli</em><em> </em>and <em>A. rowi </em>(del Hoyo and Collar 2014) were previously treated as <em>A.</em><em><em> australis</em></em><em><em><em></em></em></em> and <em>A. mantelli</em> (incorporating <em>rowi</em>)  following Baker <em>et al.</em> (1995); prior to that all three taxa were lumped as <em>A. australis</em> following Sibley and Monroe (1990, 1993)."
22724444,Pomarea pomarea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,pomarea,,,,,"(Garnot, 1828)",
22734314,Pomarea iphis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,iphis,,,,,"Murphy & Mathews, 1928",
22732670,Poicephalus fuscicollis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Poicephalus,fuscicollis,,,,,"(Kuhl, 1820)","<p><em>Poicephalus robustus</em> and <em>P. fuscicollis</em> (HBW and BirdLife International 2017) were previously lumped as <em>P. robustus</em> (del Hoyo and Collar 2014), but have been split following work by Collar and Fishpool (2017) who showed that the form <em>robustus</em> reached species rank under the Tobias criteria on morphological scoring alone, with the difference augmented by voice (7+3 = 10). The newly-defined <em>P. robustus</em> is monotypic, while <em>P. </em><em>fuscicollis </em>is polytypic, including the races <em>fuscicollis</em> and<em> suahelicus</em>.</p>"
