"","code","title","timing","scope","severity","score","invasive","sp"
"207","6.1","Recreational activities","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Charadrius nivosus"
"208","7.2","Dams & water management/use","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Charadrius nivosus"
"209","7.2.11","Dams (size unknown)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Charadrius nivosus"
"210","7.2.4","Abstraction of surface water (unknown use)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Charadrius nivosus"
"211","8.1","Invasive non-native/alien species/diseases (Clostridium botulinum)","Future","Minority (<50%)","Rapid Declines","Low Impact: 4","Clostridium botulinum","Charadrius nivosus"
"212","8.1.2","Named species (Clostridium botulinum)","Future","Minority (<50%)","Rapid Declines","Low Impact: 4","Clostridium botulinum","Charadrius nivosus"
"213","9.1","Domestic & urban waste water","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Charadrius nivosus"
"214","9.1.3","Type Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Charadrius nivosus"
"215","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Charadrius hiaticula"
"216","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Charadrius semipalmatus"
"217","11.2","Droughts","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Charadrius melodus"
"218","11.4","Storms & flooding","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Charadrius melodus"
"219","1.2","Commercial & industrial areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Charadrius melodus"
"220","6.1","Recreational activities","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Charadrius melodus"
"221","6.3","Work & other activities","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Charadrius melodus"
"222","8.1","Invasive non-native/alien species/diseases (Canis familiaris)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Canis familiaris","Charadrius melodus"
"223","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Felis catus","Charadrius melodus"
"224","8.1.2","Named species (Canis familiaris)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Canis familiaris","Charadrius melodus"
"225","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Felis catus","Charadrius melodus"
"226","8.2","Problematic native species/diseases","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Charadrius melodus"
"227","8.2","Problematic native species/diseases (Falco columbarius)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Falco columbarius","Charadrius melodus"
"228","8.2","Problematic native species/diseases (Ocypode quadrata)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Ocypode quadrata","Charadrius melodus"
"229","8.2.1","Unspecified species","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Charadrius melodus"
"230","8.2.2","Named species (Falco columbarius)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Falco columbarius","Charadrius melodus"
"231","8.2.2","Named species (Ocypode quadrata)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Ocypode quadrata","Charadrius melodus"
